           0.000000   206.57      0.23924      4.06122-321   205.88     -0.10634      4.06122-321   206.54     -0.43290      4.06122-321
           0.446265   392.66       126.51       0.0000       393.62       126.70       0.0000       393.09       127.15       0.0000    
           0.446535   392.63       126.58       0.0000       393.59       126.78       0.0000       393.06       127.22       0.0000    
           0.447044   392.59       126.72       0.0000       393.55       126.92       0.0000       393.02       127.36       0.0000    
           0.447044   392.59       126.72       0.0000       393.55       126.92       0.0000       393.02       127.36       0.0000    
           0.447209   392.58       126.77       0.0000       393.53       126.96       0.0000       393.00       127.41       0.0000    
           0.447567   392.54       126.86       0.0000       393.50       127.06       0.0000       392.97       127.51       0.0000    
           0.447567   392.54       126.86       0.0000       393.50       127.06       0.0000       392.97       127.51       0.0000    
           0.447890   392.52       126.95       0.0000       393.48       127.15       0.0000       392.94       127.60       0.0000    
           0.448354   392.48       127.08       0.0000       393.43       127.27       0.0000       392.90       127.73       0.0000    
           0.448354   392.48       127.08       0.0000       393.43       127.27       0.0000       392.90       127.73       0.0000    
           0.448634   392.45       127.16       0.0000       393.41       127.35       0.0000       392.87       127.80       0.0000    
           0.448939   392.43       127.24       0.0000       393.38       127.43       0.0000       392.85       127.89       0.0000    
           0.448939   392.43       127.24       0.0000       393.38       127.43       0.0000       392.85       127.89       0.0000    
           0.449049   392.42       127.27       0.0000       393.37       127.46       0.0000       392.84       127.92       0.0000    
           0.449397   392.39       127.37       0.0000       393.34       127.56       0.0000       392.80       128.02       0.0000    
           0.449397   392.39       127.37       0.0000       393.34       127.56       0.0000       392.80       128.02       0.0000    
           0.449719   392.36       127.45       0.0000       393.31       127.65       0.0000       392.78       128.11       0.0000    
           0.450236   392.32       127.60       0.0000       393.27       127.79       0.0000       392.73       128.25       0.0000    
           0.450236   392.32       127.60       0.0000       393.27       127.79       0.0000       392.73       128.25       0.0000    
           0.450550   392.29       127.68       0.0000       393.24       127.88       0.0000       392.70       128.34       0.0000    
           0.450550   392.29       127.68       0.0000       393.24       127.88       0.0000       392.70       128.34       0.0000    
           0.451111   392.24       127.84       0.0000       393.19       128.03       0.0000       392.65       128.49       0.0000    
           0.451732   392.19       128.01       0.0000       393.13       128.20       0.0000       392.59       128.66       0.0000    
           0.451732   392.19       128.01       0.0000       393.13       128.20       0.0000       392.59       128.66       0.0000    
           0.451791   392.18       128.02       0.0000       393.13       128.22       0.0000       392.59       128.68       0.0000    
           0.451859   392.18       128.04       0.0000       393.12       128.23       0.0000       392.58       128.70       0.0000    
